순번,지역,조회지역,업종,분야,상호,대표자,우편번호,본사주소,전화번호
10210,경기(북),포천시,방염업,합성수지류,서림소파,이진화,11167,경기도 포천시 가산면 정금로237번길 13-1 .,031-544-4991
10211,경기(북),포천시,방염업,합성수지류,(주)삼성필름,황호기,11131,경기도 포천시 영중면 영일로 215-35 (금주리),031-534-8100
10212,경기(북),포천시,방염업,합판목재류,주식회사 이노방재,김성준,11158,경기도 포천시 자작로6길 13 (자작동),031-531-9353
10213,경기(북),포천시,방염업,합성수지류,(주)협성섬유,황규익,11167,경기도 포천시 가산면 정금로74번길 29 (정교리),031-543-0035
10214,경기(북),포천시,방염업,합판목재류,주식회사 보명시스템,이숙현,11184,"경기도 포천시 소흘읍 무란2길 32-48 , 2층",02-954-8600
10215,경기(북),포천시,방염업,합판목재류,청송산업,이성익,11167,"경기도 포천시 가산면 정금로392번길 54-72 , 가,나동",031-541-7504
10216,경기(북),포천시,방염업,합판목재류,케이에스방염우드 주식회사,주인철,11158,경기도 포천시 자작로4길 49-26 (자작동),031-533-0119
10217,경기(북),포천시,방염업,합판목재류,(주)드림엔터프라이즈,권경민,11158,경기도 포천시 자작로4길 49-32 (자작동),031-541-1404
10218,경기(북),포천시,방염업,합판목재류,(주)화신방염,이상범,11158,"경기도 포천시 자작로4길 49-26 , 다동 (자작동)",031-759-4060
10219,경기(북),포천시,방염업,합성수지류,클라시커 주식회사,김종완,11139,경기도 포천시 신북면 호국로2378번길 30 .,031-532-7407
10220,경기(북),포천시,방염업,합판목재류,미래컴퍼니,박하희,11165,"경기도 포천시 가산면 마전길 65-33 , D동",031-533-2280
10221,경기(북),포천시,방염업,합판목재류,주식회사 두앤비,박상철,11127,경기도 포천시 영중면 호국로 3295-31 (성동리),031-8089-7070
10222,경기(북),포천시,방염업,합판목재류,주식회사 상원보드,홍보기,11192,경기도 포천시 내촌면 소리개길 30 (음현리),031-531-3388
10223,경기(북),포천시,방염업,합성수지류,원글로벌,김영애,11136,경기도 포천시 신북면 포천로2034번길 16 .,
10224,경기(북),포천시,방염업,합성수지류,주식회사 대원테크,안중기,11168,경기도 포천시 가산면 시우동길 38 .,031-8089-7043
10225,강원,강릉시,방염업,합판목재류,천지소방방염,황수현,25506,"강원특별자치도 강릉시 강릉대로121번길 3 ,(교동)",070-8613-9119
10226,강원,강릉시,방염업,합판목재류,디자인창조,김남흥,25487,"강원특별자치도 강릉시 성덕포남로 210 ,(포남동)",033-641-2719
10227,강원,강릉시,방염업,합성수지류,삼원쇼파,최영기,25549,"강원특별자치도 강릉시 경강로 2205 , (포남동)",033-648-7929
10228,강원,강릉시,방염업,합판목재류,위드팀버 주식회사,"김운주,최진욱",25621,강원특별자치도 강릉시 구정면 칠봉로 670-11 .,033-644-8102
10229,강원,동해시,방염업,합판목재류,FM코리아일일구,박종대,25706,강원특별자치도 동해시 큰발한길 13 (발한동),033-535-2119
10230,강원,동해시,방염업,합판목재류,신영건설(주),김말녀,25778,강원특별자치도 동해시 감추6길 4 (천곡동),033-533-0203
10231,강원,동해시,방염업,합판목재류,(주)펜트라,김대진,25799,강원특별자치도 동해시 공단7로 1 (구호동),033-522-6035
10232,강원,동해시,방염업,합성수지류,훼미리쇼파,임은동,25776,강원특별자치도 동해시 동해대로 5130 (효가동),033-522-0487
10233,강원,속초시,방염업,합판목재류,(주)신흥이엔지,지철환,24897,"강원특별자치도 속초시 논산길 8 , 1층 (조양동)",033-636-9119
10234,강원,양양군,방염업,"합성수지류,합판목재류","금강소파가구,천갈이공장",엄석열,25029,강원특별자치도 양양군 양양읍 남문로 5 .,
10235,강원,원주시,방염업,합판목재류,(주)혁진이엔지,채규혁,26455,강원특별자치도 원주시 서천담길 35 (행구동),033-748-6119
10236,강원,원주시,방염업,합판목재류,주식회사 신일방재,신광일,26452,"강원특별자치도 원주시 치악로1570번길 2 ,1층(단구동)",033-765-3690
10237,강원,원주시,방염업,합성수지류,카이저 모터랩,이용규,26396,강원특별자치도 원주시 행가리1길 8 (무실동),033-745-0625
10238,강원,원주시,방염업,합판목재류,태원방염인테리어,남궁원,26480,"강원특별자치도 원주시 남원로527번길 8-21 ,(명륜동)",033-345-7104
10239,강원,춘천시,방염업,합판목재류,현대소방(주),최문진,24461,강원특별자치도 춘천시 서면 박사로 1079-13 .,033-252-7119
10240,강원,춘천시,방염업,합판목재류,주식회사 오성이엔씨,김남수,24408,강원특별자치도 춘천시 동내면 학곡서길 10 .,033-261-0204
10241,강원,춘천시,방염업,합판목재류,주식회사 더나은,권영희,24296,강원특별자치도 춘천시 동광길 6 (후평동),033-241-7782
10242,강원,춘천시,방염업,합성수지류,케이원산업,홍현례,24232,강원특별자치도 춘천시 후석로462번길 10 (후평동),033-253-7662
10243,강원,횡성군,방염업,합판목재류,대한인테리어방염,남궁원,25244,"강원특별자치도 횡성군 우천면 내용둔길 162-13 ,",033-345-7104
10244,충북,괴산군,방염업,섬유류,(주)리디아,문홍철,28039,충청북도 괴산군 괴산읍 충민로검승4길 39 (),043-832-8664
10245,충북,옥천군,방염업,합판목재류,주식회사 엘림,김영민,29027,충청북도 옥천군 옥천읍 지용로 192 .,043-731-2300
10246,충북,음성군,방염업,"섬유류,합성수지류",(주)스타플렉스,김세권,27655,충청북도 음성군 삼성면 대성로 417 (),043-878-4071
10247,충북,음성군,방염업,섬유류,동화바이텍스(주)음성공장,김유만,27653,충청북도 음성군 삼성면 대성로380번길 188 (),043-878-1975
10248,충북,음성군,방염업,섬유류,(주)윈플러스,변태웅,27650,충청북도 음성군 삼성면 청용로262번길 60 (),043-883-4761
10249,충북,음성군,방염업,섬유류,(주)한국윈텍,장성용,27671,충청북도 음성군 대소면 대소산단로 77 (),043-532-6998
10250,충북,음성군,방염업,합성수지류,주식회사 원원,박무호,27733,충청북도 음성군 맹동면 대동로 41-53 .,043-882-2203
10251,충북,음성군,방염업,합성수지류,주식회사 부성화학,최범기,27658,충청북도 음성군 삼성면 상곡로 74 .,043-882-4905
10252,충북,음성군,방염업,"섬유류,합성수지류",신원화성 주식회사,박천기,27642,충청북도 음성군 금왕읍 신내로695번길 166 .,043-878-0860
10253,충북,음성군,방염업,"섬유류,합성수지류",우노디자인,김종석,27617,충청북도 음성군 생극면 신덕로 51-1 (오생리),043-878-2211
10254,충북,음성군,방염업,섬유류,주식회사 비앤비,"박태근,박동욱",27653,충청북도 음성군 삼성면 금일로700번길 31 .,043-883-6780
10255,충북,음성군,방염업,섬유류,주식회사 덕일하이스킨,조맹상,27680,충청북도 음성군 금왕읍 유촌로232번길 48-11 .,043-882-4900
10256,충북,음성군,방염업,섬유류,주식회사 보나텍스,김지용,27734,충청북도 음성군 맹동면 덕금로24번길 26-35 .,043-878-7312
10257,충북,음성군,방염업,합판목재류,주식회사 강화그린,박종희,27734,충청북도 음성군 맹동면 덕금로168번길 51 .,043-877-8576
10258,충북,음성군,방염업,합성수지류,주식회사 화인프라텍,"정연식,김소함",27721,충청북도 음성군 원남면 원남산단로 208-13 .,043-873-5010
10259,충북,음성군,방염업,합성수지류,주식회사 두성플러스,김범준,27649,충청북도 음성군 삼성면 덕호로 127-2 .,043-882-2388
10260,충북,제천시,방염업,합판목재류,주식회사 원엔지니어링,정철호,27126,충청북도 제천시 송학면 송학주천로2길 46 (),043-651-3119
10261,충북,제천시,방염업,합판목재류,유명건설,박재훈,27171,충청북도 제천시 동명로 49 (명동),043-643-1603
10262,충북,제천시,방염업,합판목재류,현대방재,장승원,27196,"충청북도 제천시 의림대로2길 9 , 1층 35호(화산동)",043-643-6788
10263,충북,제천시,방염업,합판목재류,국산목재 협동조합,김지훈,27134,충청북도 제천시 단양로 3015 (대랑동),043-647-2280
10264,충북,진천군,방염업,합성수지류,에스와이테크산업(주),최해숙,27855,충청북도 진천군 덕산읍 석장로 140-25 (),043-536-0021
10265,충북,진천군,방염업,합성수지류,(주)모젤디앤에스,조대영,27860,충청북도 진천군 초평면 초평로 1222-15 (),043-838-8537
10266,충북,진천군,방염업,합성수지류,(주)디아이디,강기엽,27809,충청북도 진천군 광혜원면 죽현길 33 (),043-717-2756
10267,충북,청주시,방염업,합판목재류,성진방염,전성순,28541,"충청북도 청주시 상당구 중앙로 83 , 103동 602호(북문로3가)",043-905-8595
10268,충북,청주시,방염업,합성수지류,(주)아이앤에스,차태환,28101,충청북도 청주시 흥덕구 옥산면 호죽화산로 172 (),070-4088-4306
10269,충북,청주시,방염업,합성수지류,(주)원풍청주공장,"이문희,서승민",28577,충청북도 청주시 흥덕구 직지대로474번길 5 (송정동),043-272-8388
10270,충북,청주시,방염업,"섬유류,합성수지류",하나로쇼파,이병열,28180,충청북도 청주시 서원구 남이면 대림로 59-29 .,043-269-3676
10271,충북,청주시,방염업,합판목재류,에스에이치소방(주),이수호,28149,충청북도 청주시 청원구 내수읍 도원세교로 562 .,043-214-5452
10272,충북,청주시,방염업,"섬유류,합성수지류",(주)금진,김진현,28102,충청북도 청주시 흥덕구 옥산면 환희길 337 (환희리 산61-5),043-278-0921
10273,충북,청주시,방염업,합판목재류,주식회사 린틱,박건,28119,"충청북도 청주시 청원구 오창읍 중심상업2로 48 , 105호(중소기업청 미래융합티-팩토리)",043-218-0000
10274,충북,청주시,방염업,합성수지류,주식회사 선영,김철환,28437,충청북도 청주시 흥덕구 월명로 229 (봉명동),043-271-0100
10275,충북,청주시,방염업,합판목재류,(주)고려방재,김경식,28181,충청북도 청주시 서원구 남이면 청남로 1484-63 .,043-292-8119
10276,충북,청주시,방염업,"섬유류,합성수지류",국제쇼파,양순애,28550,충청북도 청주시 서원구 사북로 80 (사직동),043-262-5643
10277,충북,청주시,방염업,합판목재류,하나소방,김석태,28168,충청북도 청주시 흥덕구 오송읍 오송2길 1 .,043-233-3119
10278,충북,청주시,방염업,합판목재류,한빛브라인드,김영한,28113,충청북도 청주시 흥덕구 청주역로551번길 84 (신촌동),043-234-8623
10279,충북,충주시,방염업,합판목재류,화진방염사업소,정상교,27339,충청북도 충주시 금제11길 2-2 (금릉동),043-857-1964
10280,충북,충주시,방염업,합판목재류,선진방염,김대중,27418,충청북도 충주시 사직로 21 (문화동),043-856-9992
10281,충북,충주시,방염업,합판목재류,신화유통,엄태수,27349,충청북도 충주시 계명대로 139 (연수동),043-853-9235
10282,충북,충주시,방염업,합판목재류,위즈디자인&선진방염,권혁범,27357,"충청북도 충주시 대현2길 14 , 1층(교현동)",043-855-7330
10283,충북,충주시,방염업,합판목재류,주식회사 티엔팀버,류지열,27312,충청북도 충주시 엄정면 웃세고개길 35-8 .,070-7433-3351
10284,충북,충주시,방염업,합판목재류,주식회사 썬토탈인테리어,박정식,27462,"충청북도 충주시 주덕읍 창전길 204 , 비동",070-8889-2900
10285,충북,충주시,방염업,합성수지류,주식회사 보원케미칼,허찬회,27459,충청북도 충주시 주덕읍 중원산업로 101 .,043-853-8801
10286,충남,공주시,방염업,"섬유류,합성수지류",(주)넥스텍,정성용,32525,충청남도 공주시 신풍면 충의로 2556 (),041-841-0415
10287,충남,공주시,방염업,합성수지류,(주)한엘,한수재,32590,충청남도 공주시 송선농공단지길 41-10 (송선동),041-881-9600
10288,충남,공주시,방염업,합성수지류,주식회사 광성,김광태,32516,충청남도 공주시 의당면 의당로 1250 .,041-854-6100
10289,충남,금산군,방염업,합판목재류,합동소방이엔지(주),신철구,32710,충청남도 금산군 추부면 신평공단로 9-13 (1층),070-7663-6119
10290,충남,금산군,방염업,합성수지류,다다쇼파,이재규,32713,"충청남도 금산군 추부면 대학로 177 , 8동",041-751-9763
10291,충남,논산시,방염업,합성수지류,동진쇼파,양옥라,32958,충청남도 논산시 강변로 94 (등화동),041-733-5410
10292,충남,논산시,방염업,합성수지류,조은쇼파가구,이명규,32910,충청남도 논산시 연산면 계백송정3길 3 .,041-736-1050
10293,충남,당진시,방염업,합판목재류,(주)하나소방,김석태,31785,"충청남도 당진시 백암로 148 , 2층(채운동)",041-358-1911
10294,충남,당진시,방염업,합판목재류,주식회사 새미래소방,조용영,31771,"충청남도 당진시 밤절로 136 , 7층 5호(수청동,시티타워빌딩)",042-719-2119
